,id,name,username
586,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
587,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
588,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
589,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
590,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
591,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
592,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
593,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
594,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
595,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
596,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
597,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
598,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
599,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
600,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
601,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
602,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
603,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
604,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
605,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
606,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
607,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
608,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
609,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
610,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
611,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
612,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
613,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
614,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
615,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
616,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
617,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
618,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
619,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
620,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
621,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
622,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
623,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
624,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
625,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
626,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
627,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
628,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
629,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
630,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
631,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
632,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
633,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
634,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
635,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
636,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
637,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
638,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
639,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
640,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
641,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Mike W.
642,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
643,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
644,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,William Hardin
645,AVpjWh8e1cnluZ0-Vy0O,Fire HD 6 Tablet,Earthling1984
646,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,D. Miyao
647,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,dm
648,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,Corey Clarke
649,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,A.C
650,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,Vincent Pompei
651,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,Bob
652,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,JB 85
653,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,C. Morrow
654,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,D. Miyao
655,AVzRlpC8glJLPUi8FbQA,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,Ryan
656,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,C. Wegenka
657,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,gretchen fraley
658,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Betty Jaggers
659,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Robyn R Larkin
660,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Laura Duran
661,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,arual2384
662,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Jacob St Peter
663,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Kindle Customer
664,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Carrie Dendy
665,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Brett
666,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Kindle Customer
667,AVzRlpC2vKc47QAVd5FA,All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,Rachel
668,AV1T1nRwvKc47QAVgf3I,Fire HD 8 Tablet with Alexa,Desert Rat
669,AV1T1nRwvKc47QAVgf3I,Fire HD 8 Tablet with Alexa,MaGold
670,AV1T1nRwvKc47QAVgf3I,Fire HD 8 Tablet with Alexa,RaVen
671,AV1T1nQ_vKc47QAVgf3G,All-New Fire HD 8 Kids Edition Tablet,Shira Sandford
672,AV1T1nQ_vKc47QAVgf3G,All-New Fire HD 8 Kids Edition Tablet,Amazon Customer
673,AV1T1nQ_vKc47QAVgf3G,All-New Fire HD 8 Kids Edition Tablet,Tech Insider
674,AV1T1nQ_vKc47QAVgf3G,All-New Fire HD 8 Kids Edition Tablet,J. Welch
675,AVqCFeGxv8e3D1O-lK7-,Kindle for Kids Bundle with the latest Kindle E-reader,Amazon Customer
676,AVqCFeGxv8e3D1O-lK7-,Kindle for Kids Bundle with the latest Kindle E-reader,Anna
677,AVqCFeGxv8e3D1O-lK7-,Kindle for Kids Bundle with the latest Kindle E-reader,Bookie Monster
678,AVqCFeGxv8e3D1O-lK7-,Kindle for Kids Bundle with the latest Kindle E-reader,Devin
679,AVqCFeGxv8e3D1O-lK7-,Kindle for Kids Bundle with the latest Kindle E-reader,DC Mom
680,AVqCFeGxv8e3D1O-lK7-,Kindle for Kids Bundle with the latest Kindle E-reader,KimberlyinMN
681,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,D. Miyao
682,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,dm
683,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,Corey Clarke
684,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,A.C
685,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,Vincent Pompei
686,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,Bob
687,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,JB 85
688,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,C. Morrow
689,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,Ryan
690,AVzRlo37glJLPUi8FbPy,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,D. Miyao
691,AV1T1nRPvKc47QAVgf3H,All-New Fire 7 Kids Edition Tablet,Tech Insider
692,AV1T1nRPvKc47QAVgf3H,All-New Fire 7 Kids Edition Tablet,Urduja
693,AV1T1nRPvKc47QAVgf3H,All-New Fire 7 Kids Edition Tablet,Alex Yandukin
694,AV1T1nRPvKc47QAVgf3H,All-New Fire 7 Kids Edition Tablet,Amazon Customer
695,AV1T1nRPvKc47QAVgf3H,All-New Fire 7 Kids Edition Tablet,Knicky
696,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",TL
697,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NicoleReviewsItAll
698,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",wadas1989
699,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",DBoogie
700,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
701,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
702,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Christine Abraham
703,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
704,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
705,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
706,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
707,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NicoleReviewsItAll
708,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Peter
709,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",TL
710,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
711,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
712,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
713,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
714,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
715,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
716,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
717,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
718,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
719,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
720,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
721,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
722,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
723,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
724,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Amazon Customer
725,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
726,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
727,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
728,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
729,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
730,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
731,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
732,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",Judy Schechter
733,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
734,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
735,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",NF
736,AVpf0MlqLJeJML43EQEi,"Kindle Fire HD 7""",MarkM
737,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,J. Chambers
738,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,JJCEO
739,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,D. Carlson
740,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,J. Chambers
741,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,JJCEO
742,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,D. Carlson
743,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,J. Chambers
744,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,JJCEO
745,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,D. Carlson
746,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,J. Chambers
747,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,JJCEO
748,AVpfAVXdLJeJML430RhN,Kindle Paperwhite,D. Carlson
749,AV1T1naH-jtxr-f31CpM,All-New Fire 7 Tablet with Alexa,Phil (not) in Magnolia
750,AV1T1naH-jtxr-f31CpM,All-New Fire 7 Tablet with Alexa,t. mcgritty
751,AV1T1naH-jtxr-f31CpM,All-New Fire 7 Tablet with Alexa,MWebb
752,AV1T1naH-jtxr-f31CpM,All-New Fire 7 Tablet with Alexa,P'uie
753,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Roy Estaris
754,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,DJ
755,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Bryant R.
756,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Lucky Jason
757,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Amazon and AmazonPrime Rock!
758,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,RaVen
759,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Matthew Johnson
760,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Roy Estaris
761,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,DJ
762,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Bryant R.
763,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Roy Estaris
764,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Roy Estaris
765,AVsRipBGv8e3D1O-lxRe,Echo Dot (2nd Generation) - Black,Bryant R.
766,AVsRinWmQMlgsOJE6zxC,Fire Tablet with Alexa,G.Hulse
767,AVsRinWmQMlgsOJE6zxC,Fire Tablet with Alexa,TM massage
768,AVsRinWmQMlgsOJE6zxC,Fire Tablet with Alexa,Darren Levine
769,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Michael S
770,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Alex S
771,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Michael Davis
772,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Michael S
773,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Michael S
774,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Alex S
775,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,E. M. Foner (SciFi Author)
776,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Michael S
777,AVqCB9kvnnc1JgDc3JFU,Amazon Echo - Black,Alex S
778,AVpik9dz1cnluZ0-OmaB,Kindle Paperwhite,J. Chambers
779,AVpik9dz1cnluZ0-OmaB,Kindle Paperwhite,JJCEO
780,AVpik9dz1cnluZ0-OmaB,Kindle Paperwhite,D. Carlson
781,AVpik9dz1cnluZ0-OmaB,Kindle Paperwhite,J-Ro!
782,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
783,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
784,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Del
785,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
786,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
787,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Richard Bouchard
789,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
790,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
791,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
792,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
799,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Belinda G. Underhill
800,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Deborah Ewert
801,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Lady Lou
804,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
805,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",BASig
807,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
811,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",David G. Moore
813,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Samuel Chell
814,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Ginger Shields
817,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Janice Mae Dunlevy
818,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Carlos
820,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",please let us know.
821,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Del
822,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
823,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
824,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
825,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
826,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
827,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
828,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
829,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
830,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
831,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
832,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
833,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
834,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
835,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
836,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
837,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
838,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
839,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
840,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
841,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
842,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
843,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
844,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
845,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
846,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
847,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
848,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
849,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Amazon Reviewer
850,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",Michael Gallagher
851,AVpe7LD5LJeJML43ybWA,"Kindle Fire HDX 7""",NF
852,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Deanokat
853,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Heather A
854,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Quentin Moore
855,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Casey
856,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Tazman3582
857,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,25Firefighter
858,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,CraigJ5974
859,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,JBD1
860,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Solserfr
861,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,barry
862,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Akrin
863,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Frangelica
864,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Czer
865,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,evolracing
866,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Jdnlex
867,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1234
868,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Brustman
869,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1soni
870,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Abelitonj
871,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,BigT
872,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Meme
873,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Boschbeliever
874,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Willie4
875,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Diva42
876,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,OfDVine
877,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,redluong
878,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Preacherman
879,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Pogera
880,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Mike
881,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Ceairra
882,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,TJay
883,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Fenn0316
884,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Neeko
885,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5bros
886,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Scottlyn
887,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Moms
888,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Rick
889,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,PapaC
890,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Jvier
891,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,TheTravelerRN
892,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,LARudi
893,AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Will
